;sentence_id;article_id;sequence_nr;body;category;label;keywords;time_start;time_end;context_window;tags;reason
105;5433;126;9;This is a summary of a much-larger literature on selective serotonin reuptake inhibitors (SSRIs) use in pregnancy and postpartum.;ssri_during_pregnancy;NEU;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 18:05:22.146;2019-12-19 18:05:35.640;1;;
106;5434;126;10;But it provides a starting place for understanding what we know about medication use in pregnant and postpartum women.;ssri_during_pregnancy;NEU;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 19:22:35.988;2019-12-19 19:22:48.640;0;;
107;5435;126;11;In Utero Exposure.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 17:32:02.334;2019-12-19 17:32:13.249;1;;
108;5436;126;12;During pregnancy, medications transfer to babies via the placenta and amniotic fluid.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 17:13:35.880;2019-12-19 17:13:40.666;0;;
109;5437;126;13;The amount transferred via the placenta is significant and can equal the mother’s dose.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 19:38:34.892;2019-12-19 19:38:50.254;0;;
110;5438;126;14;But medications differ in terms of how much they transfer, and using a medication that transfers in smaller amounts is one strategy for selecting a medication to use during pregnancy.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-30 07:27:09.794;2019-12-30 07:28:45.386;1;;
111;5439;126;15;For example, in a study of 38 pregnant women who were taking SSRIs, antidepressant and metabolite concentrations were found in 87% of umbilical cord samples.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-21 22:56:14.941;2019-12-21 22:56:37.725;0;;
112;5440;126;16;The mean serum ratios ranged from 0.29 to 0.89.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2020-01-03 19:58:41.283;2020-01-03 20:00:39.264;0;;
113;5441;126;17;The lowest ratios were for sertraline (Zoloft) and paroxetine (Paxil), and the highest for citalopram (Celexa) and fluoxetine (Prozac).1 With regards to SSRIs causing birth defects if administered during pregnancy, the Sloane Epidemiology Center Birth Defects Study recently confirmed that that the overall risk of having a child affected by SSRI use was only 0.2%.2 They did note increased risk of three birth defects with SSRI use in the first trimester: omphalocele and septal defects with sertraline, and the heart defect right ventricular outflow tract obstruction with paroxetine.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-30 07:29:22.384;2019-12-30 07:31:05.541;0;;
114;5442;126;18;But only 2% to 5% of infants with these defects were exposed to SSRIs.;ssri_during_pregnancy;NEU;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 16:55:50.923;2019-12-19 16:55:55.863;0;;
115;5443;126;19;In neonates, third-trimester exposure can lead to “discontinuation” syndrome due to SSRI withdrawal.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2020-01-03 20:49:05.909;2020-01-03 20:50:07.563;0;;
116;5444;126;20;Discontinuation syndrome includes acrocynaosis, tachypnea, temperature instability, irritability, and elevated drug levels.3 Fortunately, these symptoms are generally mild and self-limiting, and can be managed with supportive care.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-30 07:31:24.245;2019-12-30 07:33:54.666;1;;
117;5445;126;21;Severe symptoms are rare, and no reported neonatal deaths have occurred that are attributable to in utero SSRI exposure.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 18:01:31.275;2019-12-19 18:02:19.757;1;;
118;5446;126;22;Discontinuation syndrome can be distressing to both mothers and babies, but the symptoms are self-limiting, last for 24 to 48 hours, and do not require further treatment.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2020-01-04 10:24:58.243;2020-01-04 10:25:38.061;0;;
119;5447;126;23;Exposure via Breast Milk.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2020-01-02 11:10:43.392;2020-01-02 11:10:51.619;0;;
120;5448;126;24;Infants can also be exposed to maternal medications via breast milk, but the amount of exposure is substantially less than in utero exposure.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 17:24:16.001;2019-12-19 17:24:23.488;0;;
121;5449;126;25;Some medications are better than others in terms of amount of exposure the infant receives.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2020-01-04 16:17:03.249;2020-01-04 16:17:23.200;0;;
122;5450;126;26;A recent meta-analysis of 67 studies of antidepressant levels in breastfeeding infants pooled data from 337 research cases, including 238 infants.4 The researchers had access to data on 15 different antidepressants and their major metabolites.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 17:29:35.387;2019-12-19 17:30:03.973;1;;
123;5451;126;27;They found that antidepressants were detectable in the breast milk for all the antidepressants they studied.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 17:50:29.265;2019-12-19 17:50:36.415;0;;
124;5452;126;28;Fluoxetine produced the highest proportion of elevated infant levels and the highest mean infant level.4 Citalopram was also relatively high.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2020-01-06 00:45:46.225;2020-01-06 00:46:41.867;0;;
125;5453;126;29;Only one infant across studies had an elevated paroxetine level, and that infant had also been exposed prenatally.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 17:36:59.971;2019-12-19 17:37:11.403;0;;
126;5454;126;30;All other infant paroxetine levels were zero, and this included three infants with prenatal exposure.;ssri_during_pregnancy;NONCRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 18:48:46.815;2019-12-19 18:49:25.818;1;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
127;5455;126;31;Maternal dose was highly correlated with infant plasma level for citalopram.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 18:51:55.235;2019-12-19 18:52:04.648;0;;
128;5456;126;32;The correlation was weak for sertraline.;ssri_during_pregnancy;NONCRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 17:43:51.975;2019-12-19 17:44:17.766;1;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
129;5457;126;33;And maternal dose did not predict infant level for fluoxetine, nortriptyline, or paroxetine.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 18:14:23.458;2019-12-19 18:14:59.639;1;;
130;5458;126;34;Compared with other antidepressants, fluoxetine was more likely to accumulate in breastfeeding infants.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2020-01-06 12:39:11.846;2020-01-06 12:40:31.941;0;;
131;5459;126;35;With regard to long-term effects, the authors noted that low or undetectable infant plasma concentrations alone cannot reassure us that the antidepressant will have no effect on the rapidly developing brain, and whether chronic, low-dose exposure poses a risk.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2020-01-02 11:35:44.971;2020-01-02 11:36:33.975;0;;
132;5460;126;36;However, they noted that the studies with asymptomatic infants are reassuring.;ssri_during_pregnancy;NEU;infant, exposure, antidepressant, transfer, paroxetine;2019-12-21 22:55:34.693;2019-12-21 22:55:40.588;0;;
133;5461;126;37;Moreover, they noted that although antenatal exposure differs from exposure via breastfeeding, the antenatal data suggests little or no long-term effects on developmental outcomes.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2020-01-06 12:35:30.361;2020-01-06 12:36:01.944;0;;
134;5462;126;38;They noted that we must factor in whether there was prenatal exposure as that provides a “loading dose” that far exceeds any exposure from breast milk and can thus distort findings regarding exposure via breast milk.4 In summary, they noted that breastfeeding infants’ exposure to paroxetine, sertraline, and nortriptyline are unlikely to have detectable or elevated plasma drug levels.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2020-01-02 11:40:23.249;2020-01-02 11:44:44.552;1;;
135;5463;126;39;In contrast, infants exposed to fluoxetine had higher medication levels, especially if they had also been exposed prenatally.;ssri_during_pregnancy;NONCRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 17:10:00.025;2019-12-19 17:10:49.299;0;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
136;5464;126;40;Citalopram may lead to elevated levels in some infants, but more data are needed.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2020-01-03 20:38:50.929;2020-01-03 20:39:15.549;0;;
137;5465;126;41;Although these appear safe for the majority of babies, some adverse effects have been identified through case studies.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 19:39:19.814;2019-12-19 19:39:37.614;1;;
138;5466;126;42;Therefore, breastfeeding mothers should be advised to watch for any possible signs of adverse reactions including irritability, poor feeding, or uneasy sleep.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 16:20:08.535;2019-12-19 16:21:31.254;0;;
139;5467;126;43;Premature babies or other with impaired metabolite efficiency should especially be monitored for adverse effects.4   Summary Antidepressant medications are not the only option for treating depression.;ssri_during_pregnancy;NONCRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 16:38:41.025;2019-12-19 16:40:14.528;0;zawiera argument, który jest bardzo słaby/nieistotny w kontekście omawianego tematu;
140;5468;126;44;But for individual mothers, they may be the best or most-realistic choice.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2020-01-02 12:11:37.444;2020-01-02 12:12:25.386;1;;
141;5469;126;45;Although there is some risk associated with antidepressant use, the risk of untreated depression may be even greater.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 18:52:58.256;2019-12-19 18:53:04.117;0;;
142;5470;126;46;And all risks and benefits must be carefully weighed for each mother.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2020-01-05 10:34:24.018;2020-01-05 10:34:35.422;0;;
143;5471;126;47;Kathleen Kendall-Tackett, Ph.D., IBCLC is a health psychologist, board-certified lactation consultant, and La Leche League Leader.;ssri_during_pregnancy;NEU;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 19:29:25.495;2019-12-19 19:29:43.570;1;;
144;5472;126;48;She is clinical associate professor of pediatrics at Texas Tech University School of Medicine in Amarillo, Texas.;ssri_during_pregnancy;NEU;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 18:16:36.249;2019-12-19 18:16:41.564;0;;
145;5473;126;49;References: 1.;ssri_during_pregnancy;NEU;infant, exposure, antidepressant, transfer, paroxetine;2020-01-03 21:44:42.640;2020-01-03 21:44:47.591;0;;
146;5474;126;50;Hendrick V. Treatment of postnatal depression.;ssri_during_pregnancy;NEU;infant, exposure, antidepressant, transfer, paroxetine;2020-01-02 12:19:26.131;2020-01-02 12:19:44.867;1;;
147;5475;126;51;Bmj.;ssri_during_pregnancy;NEU;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 16:29:08.891;2019-12-19 16:29:13.280;0;;
148;5476;126;52;"Nov 1 2003;327(7422):1003-1004.";ssri_during_pregnancy;NEU;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 18:57:43.378;2019-12-19 18:57:48.020;0;;
149;5478;126;54;Louik C, Lin AE, Werler MM, Hernandez-Diaz S, Mitchell AA.;ssri_during_pregnancy;NEU;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 18:23:12.372;2019-12-19 18:23:15.341;0;;
150;5479;126;55;First-trimester use of selective serotonin-reuptake inhibitors and the risk of birth defects.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 18:56:38.203;2019-12-19 18:56:49.542;0;;
151;5480;126;56;The New England journal of medicine.;ssri_during_pregnancy;CRED;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 18:57:23.204;2019-12-19 18:57:34.555;1;;
152;5481;126;57;"Jun 28 2007;356(26):2675-2683.";ssri_during_pregnancy;NEU;infant, exposure, antidepressant, transfer, paroxetine;2019-12-19 18:24:18.173;2019-12-19 18:24:20.988;0;;
